id,door buster,in stock,is online,launch date,has image,status code,status
25970,1,1,0,10/11/2015,1,3,Active
25971,1,1,0,12/12/2015,0,1,Not Started
25972,0,1,0,12/4/2015,0,2,In Porgress
25973,0,1,1,12/30/2015,1,2,In Porgress
25974,0,0,1,11/1/2015,1,1,Not Started
25975,0,0,0,10/29/2015,1,1,Not Started
25976,0,0,1,10/29/2015,0,2,In Porgress
25977,0,1,1,11/15/2015,1,3,Active
25978,0,1,0,10/1/2015,1,1,Not Started
25979,1,0,0,12/8/2015,0,1,Not Started
25980,0,0,1,10/1/2015,0,2,In Porgress
25981,1,0,0,12/4/2015,1,1,Not Started
25982,1,1,0,10/5/2015,0,1,Not Started
25983,0,1,1,11/28/2015,0,1,Not Started
25984,0,0,1,12/25/2015,0,2,In Porgress
25985,0,1,1,11/23/2015,0,1,Not Started
25986,0,1,0,12/28/2015,1,2,In Porgress
25987,0,1,0,10/9/2015,1,1,Not Started
25988,0,0,0,11/17/2015,0,2,In Porgress
25989,0,0,1,11/27/2015,1,2,In Porgress
25990,0,1,1,11/1/2015,1,2,In Porgress
25991,1,0,0,10/30/2015,0,1,Not Started
25992,0,0,1,12/26/2015,1,2,In Porgress
25993,1,0,0,12/15/2015,0,3,Active
25994,0,1,1,11/26/2015,0,2,In Porgress
25995,0,0,0,12/22/2015,0,2,In Porgress
25996,0,1,1,11/23/2015,0,2,In Porgress
25997,1,0,1,11/14/2015,0,1,Not Started
25998,0,1,0,11/24/2015,0,1,Not Started
25999,1,0,0,11/5/2015,1,3,Active
26000,0,1,0,10/22/2015,1,3,Active
26001,0,1,1,11/13/2015,1,2,In Porgress
26002,1,1,1,12/10/2015,0,2,In Porgress
26003,1,0,0,12/29/2015,0,3,Active
26004,1,0,1,12/22/2015,0,3,Active
26005,0,0,0,11/10/2015,1,2,In Porgress
26006,0,1,1,10/4/2015,0,2,In Porgress
26007,1,1,0,11/4/2015,0,1,Not Started
26008,1,0,1,10/29/2015,1,2,In Porgress
26009,0,0,0,12/16/2015,0,3,Active
26010,0,0,1,11/6/2015,1,2,In Porgress
26011,0,1,0,10/5/2015,1,3,Active
26012,0,0,0,12/5/2015,0,1,Not Started
26013,1,1,1,12/28/2015,1,1,Not Started
26014,1,1,0,12/13/2015,1,2,In Porgress
26015,0,0,0,11/4/2015,0,3,Active
26016,1,0,0,10/27/2015,1,3,Active
26017,1,1,0,12/20/2015,0,3,Active
26018,0,0,1,12/10/2015,0,3,Active
26019,1,1,1,12/20/2015,0,1,Not Started
26020,0,1,1,11/13/2015,0,3,Active
26021,1,1,1,10/5/2015,0,1,Not Started
26022,1,0,0,12/8/2015,1,3,Active
26023,1,1,1,11/9/2015,0,3,Active
26024,0,0,0,10/27/2015,1,1,Not Started
26025,1,0,0,10/23/2015,0,1,Not Started
26026,1,0,0,11/30/2015,0,3,Active
26027,0,0,1,12/2/2015,0,1,Not Started
26028,0,1,1,10/14/2015,1,1,Not Started
26029,1,1,1,10/15/2015,1,1,Not Started
26030,1,1,0,12/17/2015,0,2,In Porgress
26031,1,1,1,12/4/2015,0,3,Active
26032,1,0,0,11/25/2015,1,3,Active
26033,1,0,1,11/11/2015,0,3,Active
26034,1,1,1,10/9/2015,0,3,Active
26035,0,0,1,12/30/2015,1,1,Not Started
26036,0,0,1,11/22/2015,1,3,Active
26037,1,1,1,11/13/2015,1,2,In Porgress
26038,0,1,0,10/23/2015,0,2,In Porgress
26039,0,1,0,11/5/2015,0,1,Not Started
26040,0,0,0,11/6/2015,0,3,Active
26041,0,1,1,11/26/2015,1,2,In Porgress
26042,0,0,1,12/8/2015,0,2,In Porgress
26043,1,1,0,11/4/2015,1,1,Not Started
26044,0,0,1,12/18/2015,1,3,Active
26045,0,1,1,11/18/2015,1,3,Active
26046,0,0,1,10/18/2015,1,2,In Porgress
26047,1,0,0,12/11/2015,0,2,In Porgress
26048,0,0,1,12/26/2015,0,1,Not Started
26049,0,1,1,11/26/2015,1,2,In Porgress
26050,0,0,1,11/13/2015,1,1,Not Started
26051,0,1,0,11/6/2015,0,1,Not Started
26052,1,0,1,11/28/2015,1,1,Not Started
26053,1,1,1,12/4/2015,0,3,Active
26054,0,0,1,12/26/2015,0,1,Not Started
26055,1,0,0,10/21/2015,1,2,In Porgress
26056,1,0,0,12/3/2015,1,3,Active
26057,1,0,0,10/14/2015,0,2,In Porgress
26058,1,0,1,10/1/2015,0,1,Not Started
26059,1,0,1,12/6/2015,1,2,In Porgress
26060,0,1,0,11/23/2015,0,2,In Porgress
26061,1,1,1,12/24/2015,0,3,Active
26062,1,1,1,10/26/2015,1,1,Not Started
26063,0,1,1,10/2/2015,1,1,Not Started
26064,0,0,1,11/24/2015,1,2,In Porgress
26065,0,0,1,10/29/2015,0,1,Not Started
26066,1,1,0,10/24/2015,1,2,In Porgress
26067,1,1,1,12/21/2015,0,2,In Porgress
26068,0,0,1,10/17/2015,0,1,Not Started
26069,1,0,0,12/15/2015,1,3,Active
26070,1,0,1,11/26/2015,0,3,Active
26071,1,0,0,10/5/2015,1,2,In Porgress
26072,1,1,0,10/12/2015,0,1,Not Started
26073,0,1,1,12/31/2015,1,3,Active
26074,0,1,0,11/14/2015,0,1,Not Started
26075,0,0,0,11/27/2015,0,1,Not Started
26076,1,1,0,11/10/2015,1,1,Not Started
26077,0,0,1,12/7/2015,0,2,In Porgress
26078,0,1,1,10/20/2015,1,1,Not Started
26079,1,0,1,12/14/2015,1,1,Not Started
26080,0,1,1,11/9/2015,1,3,Active
26081,1,1,0,11/22/2015,1,2,In Porgress
26082,1,1,0,11/29/2015,1,2,In Porgress
26083,1,0,1,12/5/2015,0,2,In Porgress
26084,1,1,0,10/5/2015,1,1,Not Started
26085,1,0,0,12/26/2015,0,3,Active
26086,0,1,0,12/4/2015,0,2,In Porgress
26087,0,1,0,12/29/2015,1,1,Not Started
26088,0,1,0,12/2/2015,1,3,Active
26089,1,0,1,12/5/2015,0,1,Not Started
26090,0,1,0,12/11/2015,1,2,In Porgress
26091,1,0,1,12/8/2015,1,3,Active
26092,1,0,0,11/29/2015,0,1,Not Started
26093,0,1,1,11/22/2015,1,1,Not Started
26094,1,1,0,11/20/2015,0,1,Not Started
26095,0,1,1,10/25/2015,0,3,Active
26096,1,0,1,11/11/2015,1,3,Active
26097,1,0,0,12/1/2015,0,2,In Porgress
26098,1,0,1,10/1/2015,1,1,Not Started
26099,1,1,0,10/29/2015,0,2,In Porgress
26100,0,1,1,12/5/2015,1,2,In Porgress
26101,0,0,1,12/29/2015,1,3,Active
26102,0,0,1,10/25/2015,1,2,In Porgress
26103,0,0,1,10/31/2015,1,1,Not Started
26104,1,0,0,12/27/2015,1,1,Not Started
26105,1,1,0,10/28/2015,1,2,In Porgress
26106,0,1,1,11/28/2015,0,3,Active
26107,0,1,0,11/16/2015,0,3,Active
26108,1,1,1,12/16/2015,0,3,Active
26109,1,1,0,12/27/2015,0,1,Not Started
26110,1,1,1,11/18/2015,0,2,In Porgress
26111,1,1,0,10/30/2015,0,2,In Porgress
26112,1,1,0,12/4/2015,1,3,Active
26113,0,1,1,10/5/2015,0,2,In Porgress
26114,1,1,0,12/26/2015,1,2,In Porgress
26115,0,0,1,10/2/2015,0,2,In Porgress
26116,1,1,1,10/23/2015,0,1,Not Started
26117,0,0,0,12/10/2015,0,1,Not Started
26118,1,1,1,10/26/2015,0,3,Active
26119,0,0,1,12/16/2015,0,2,In Porgress
26120,1,1,1,10/18/2015,1,1,Not Started
26121,0,0,0,10/21/2015,1,2,In Porgress
26122,0,0,1,11/30/2015,1,1,Not Started
26123,1,1,0,12/12/2015,1,1,Not Started
26124,1,0,1,12/29/2015,0,3,Active
26125,0,1,0,10/13/2015,1,1,Not Started
26126,0,0,1,12/4/2015,0,2,In Porgress
26127,0,1,1,10/3/2015,0,1,Not Started
26128,0,0,1,12/19/2015,1,3,Active
26129,1,0,0,12/6/2015,0,3,Active
26130,0,0,1,10/31/2015,0,2,In Porgress
26131,1,1,1,12/5/2015,1,1,Not Started
26132,0,1,0,10/14/2015,1,1,Not Started
26133,0,0,0,10/27/2015,0,2,In Porgress
26134,1,0,1,10/21/2015,1,1,Not Started
26135,0,1,0,11/18/2015,1,1,Not Started
26136,0,0,1,11/2/2015,1,1,Not Started
26137,0,0,0,10/16/2015,1,2,In Porgress
26138,1,1,1,11/5/2015,1,3,Active
26139,1,0,1,12/24/2015,0,2,In Porgress
26140,1,0,1,10/5/2015,1,1,Not Started
26141,1,1,1,10/31/2015,0,2,In Porgress
26142,1,1,1,11/16/2015,0,1,Not Started
26143,1,1,1,11/18/2015,1,2,In Porgress
26144,0,0,0,10/25/2015,1,1,Not Started
26145,1,0,1,11/17/2015,1,1,Not Started
26146,0,0,0,10/28/2015,0,3,Active
26147,1,1,0,12/22/2015,0,3,Active
26148,0,0,0,10/26/2015,1,3,Active
26149,1,0,1,10/9/2015,1,3,Active
26150,0,0,0,10/6/2015,1,1,Not Started
26151,1,1,0,12/6/2015,1,1,Not Started
26152,1,0,1,12/28/2015,0,2,In Porgress
26153,0,0,1,11/5/2015,1,2,In Porgress
26154,0,0,1,12/20/2015,1,3,Active
26155,0,0,1,12/14/2015,0,3,Active
26156,1,1,0,10/9/2015,0,2,In Porgress
26157,0,0,1,11/8/2015,0,2,In Porgress
26158,0,1,0,10/22/2015,1,3,Active
26159,1,1,0,10/1/2015,0,1,Not Started
26160,0,0,0,10/29/2015,0,3,Active
26161,1,1,1,11/11/2015,0,3,Active
26162,1,1,1,11/8/2015,1,2,In Porgress
26163,0,1,1,11/20/2015,0,1,Not Started
26164,1,0,1,11/21/2015,0,2,In Porgress
26165,0,0,0,10/4/2015,1,2,In Porgress
26166,0,1,1,10/4/2015,1,3,Active
26167,0,0,0,10/26/2015,0,2,In Porgress
26168,1,0,1,11/30/2015,0,3,Active
26169,1,0,1,12/13/2015,1,3,Active
26170,0,1,0,11/29/2015,1,1,Not Started
26171,1,1,1,10/5/2015,0,2,In Porgress
26172,1,0,0,10/6/2015,1,3,Active
26173,0,0,0,10/12/2015,0,1,Not Started
26174,0,1,1,11/16/2015,0,3,Active
26175,0,0,1,10/5/2015,1,2,In Porgress
26176,1,0,0,10/4/2015,1,3,Active
26177,0,0,0,11/12/2015,1,1,Not Started
26178,0,0,1,10/1/2015,0,2,In Porgress
26179,1,1,0,12/18/2015,0,3,Active
26180,0,0,1,11/13/2015,0,1,Not Started
26181,1,1,0,12/8/2015,0,3,Active
26182,1,0,0,12/18/2015,1,2,In Porgress
26183,1,1,0,11/16/2015,1,2,In Porgress
26184,0,1,0,11/9/2015,1,2,In Porgress
26185,1,1,0,11/2/2015,0,3,Active
26186,0,1,1,10/29/2015,0,2,In Porgress
26187,1,1,0,11/5/2015,0,1,Not Started
26188,1,1,0,10/31/2015,0,3,Active
26189,0,0,0,10/27/2015,0,3,Active
26190,1,1,0,10/5/2015,1,1,Not Started
26191,0,0,0,10/5/2015,0,2,In Porgress
26192,1,1,0,12/10/2015,1,3,Active
26193,0,1,1,10/7/2015,0,2,In Porgress
26194,1,1,0,11/5/2015,1,3,Active
26195,1,1,0,10/19/2015,1,1,Not Started
26196,0,0,0,11/27/2015,1,3,Active
26197,1,0,0,10/23/2015,1,3,Active
26198,1,0,0,10/4/2015,0,3,Active
26199,1,0,1,10/8/2015,1,1,Not Started
26200,1,0,1,11/11/2015,0,1,Not Started
26201,0,0,0,10/20/2015,1,1,Not Started
26202,0,0,0,10/14/2015,1,3,Active
26203,1,0,0,11/16/2015,0,2,In Porgress
26204,0,1,0,12/27/2015,0,1,Not Started
26205,1,0,1,11/4/2015,1,3,Active
26206,1,1,0,12/24/2015,1,3,Active
26207,1,1,1,12/14/2015,0,2,In Porgress
26208,0,0,1,11/12/2015,0,1,Not Started
26209,0,0,0,11/29/2015,1,1,Not Started
26210,0,0,0,11/20/2015,1,2,In Porgress
26211,0,0,0,12/10/2015,1,1,Not Started
26212,0,0,0,11/5/2015,1,2,In Porgress
26213,0,0,1,11/22/2015,0,1,Not Started
26214,1,1,1,10/25/2015,0,2,In Porgress
26215,0,1,0,10/19/2015,1,2,In Porgress
26216,0,0,1,12/9/2015,0,3,Active
26217,0,0,0,10/7/2015,1,2,In Porgress
26218,1,1,1,12/31/2015,1,3,Active
26219,0,1,1,10/21/2015,0,2,In Porgress
26220,1,0,1,12/29/2015,0,1,Not Started
26221,0,0,1,10/18/2015,1,3,Active
26222,1,1,0,11/24/2015,1,3,Active
26223,1,1,0,11/1/2015,0,3,Active
26224,0,1,0,10/31/2015,0,2,In Porgress
26225,1,1,1,10/25/2015,1,1,Not Started
26226,0,1,0,12/3/2015,0,1,Not Started
26227,1,1,0,12/4/2015,0,3,Active
26228,1,1,1,11/16/2015,0,2,In Porgress
26229,0,0,0,11/23/2015,1,1,Not Started
26230,1,1,1,12/31/2015,1,2,In Porgress
26231,0,0,0,11/26/2015,1,1,Not Started
26232,0,0,0,12/15/2015,0,1,Not Started
26233,0,1,1,10/26/2015,0,2,In Porgress
26234,1,0,0,10/16/2015,1,2,In Porgress
26235,1,1,1,10/18/2015,0,1,Not Started
26236,0,0,0,11/17/2015,1,1,Not Started
26237,1,1,1,10/24/2015,0,1,Not Started
26238,0,0,0,11/12/2015,1,3,Active
26239,1,0,0,10/31/2015,0,3,Active
26240,1,0,0,12/5/2015,0,2,In Porgress
26241,1,0,0,12/17/2015,1,2,In Porgress
26242,1,0,0,10/20/2015,0,3,Active
26243,1,1,0,10/24/2015,1,3,Active
26244,1,1,1,11/21/2015,0,2,In Porgress
26245,0,1,0,12/29/2015,0,1,Not Started
26246,0,1,1,11/26/2015,0,1,Not Started
26247,1,1,1,12/13/2015,1,3,Active
26248,1,1,1,11/24/2015,1,3,Active
26249,1,0,1,11/26/2015,1,3,Active
26250,1,1,1,12/14/2015,1,1,Not Started
26251,0,0,1,12/22/2015,0,1,Not Started
26252,1,0,1,11/13/2015,1,3,Active
26253,1,0,0,11/28/2015,1,1,Not Started
26254,0,1,0,12/18/2015,0,1,Not Started
26255,0,0,0,12/2/2015,1,2,In Porgress
26256,1,1,1,11/12/2015,1,3,Active
26257,0,0,0,12/2/2015,1,3,Active
26258,0,1,1,11/25/2015,1,2,In Porgress
26259,0,0,0,12/3/2015,0,1,Not Started
26260,1,1,0,11/15/2015,0,2,In Porgress
26261,0,0,0,10/3/2015,0,1,Not Started
26262,1,0,0,12/23/2015,1,2,In Porgress
26263,0,1,0,10/6/2015,0,2,In Porgress
26264,0,0,0,11/7/2015,1,1,Not Started
26265,1,1,0,11/26/2015,1,3,Active
26266,1,1,1,11/17/2015,0,1,Not Started
26267,1,0,0,11/6/2015,0,3,Active
26268,1,1,1,11/21/2015,0,2,In Porgress
26269,1,0,1,10/20/2015,1,2,In Porgress
26270,1,1,0,11/28/2015,0,3,Active
26271,0,1,0,11/6/2015,1,1,Not Started
26272,0,0,0,10/29/2015,1,2,In Porgress
26273,1,0,0,11/15/2015,1,1,Not Started
26274,0,0,0,12/19/2015,0,3,Active
26275,1,0,0,11/14/2015,1,2,In Porgress
26276,1,0,0,10/18/2015,0,2,In Porgress
26277,0,0,0,12/14/2015,0,1,Not Started
26278,0,1,0,12/23/2015,0,2,In Porgress
26279,0,0,1,11/9/2015,1,1,Not Started
26280,0,1,1,11/25/2015,1,1,Not Started
26281,1,0,0,11/14/2015,0,2,In Porgress
26282,1,0,1,10/8/2015,0,3,Active
26283,0,0,1,10/3/2015,1,3,Active
26284,1,1,0,11/10/2015,0,2,In Porgress
26285,0,0,1,11/22/2015,0,3,Active
26286,0,0,0,10/8/2015,1,3,Active
26287,1,0,0,11/6/2015,1,1,Not Started
26288,1,0,0,11/16/2015,1,1,Not Started
26289,0,0,0,11/19/2015,1,2,In Porgress
26290,1,0,1,11/10/2015,0,2,In Porgress
26291,1,1,0,12/14/2015,1,1,Not Started
26292,1,0,1,10/12/2015,1,2,In Porgress
26293,0,0,0,10/27/2015,0,3,Active
26294,0,1,1,11/2/2015,1,2,In Porgress
26295,0,0,1,10/14/2015,0,1,Not Started
26296,1,1,1,11/23/2015,0,2,In Porgress
26297,0,0,0,10/20/2015,0,2,In Porgress
26298,1,1,0,12/14/2015,1,1,Not Started
26299,1,0,1,10/12/2015,0,1,Not Started
26300,1,0,0,10/24/2015,0,3,Active
26301,1,0,0,10/29/2015,0,1,Not Started
26302,0,1,0,12/30/2015,1,2,In Porgress
26303,1,0,1,10/1/2015,0,2,In Porgress
26304,1,0,1,12/10/2015,1,3,Active
26305,1,0,0,12/28/2015,0,1,Not Started
26306,0,0,0,10/3/2015,0,2,In Porgress
26307,0,0,1,12/19/2015,1,1,Not Started
26308,0,0,0,10/25/2015,1,2,In Porgress
26309,0,1,1,12/3/2015,0,2,In Porgress
26310,1,0,0,12/18/2015,1,2,In Porgress
26311,1,0,1,12/20/2015,1,3,Active
26312,0,1,1,10/4/2015,1,1,Not Started
26313,0,0,1,11/13/2015,1,3,Active
26314,0,0,0,11/22/2015,1,2,In Porgress
26315,0,1,0,10/10/2015,0,1,Not Started
26316,1,0,1,12/3/2015,1,2,In Porgress
26317,0,1,0,12/6/2015,0,2,In Porgress
26318,0,0,0,11/5/2015,1,1,Not Started
26319,1,1,1,12/8/2015,1,3,Active
26320,1,1,0,11/3/2015,1,3,Active
26321,1,1,0,10/19/2015,0,1,Not Started
26322,0,0,1,10/18/2015,0,3,Active
26323,0,1,0,10/6/2015,1,3,Active
26324,0,0,1,12/7/2015,0,1,Not Started
26325,0,1,1,12/22/2015,1,1,Not Started
26326,0,0,1,12/11/2015,1,3,Active
26327,1,1,0,12/10/2015,0,2,In Porgress
26328,0,1,0,12/9/2015,0,1,Not Started
26329,1,0,1,11/21/2015,1,3,Active
26330,0,1,0,12/26/2015,1,1,Not Started
26331,0,0,0,12/31/2015,1,1,Not Started
26332,1,1,0,11/11/2015,1,3,Active
26333,1,0,0,12/17/2015,1,3,Active
26334,1,0,1,11/20/2015,1,3,Active
26335,0,0,0,11/11/2015,0,1,Not Started
26336,1,1,1,11/8/2015,1,2,In Porgress
26337,1,0,0,10/23/2015,1,1,Not Started
26338,0,0,1,12/8/2015,1,1,Not Started
26339,0,1,1,11/19/2015,1,1,Not Started
26340,1,0,0,10/14/2015,1,2,In Porgress
26341,0,0,1,10/14/2015,0,2,In Porgress
26342,1,0,1,11/24/2015,0,3,Active
26343,1,0,0,10/11/2015,1,2,In Porgress
26344,0,1,0,12/13/2015,0,1,Not Started
26345,1,0,1,12/4/2015,1,2,In Porgress
26346,0,0,0,12/10/2015,0,1,Not Started
26347,1,1,1,12/23/2015,1,1,Not Started
26348,0,0,1,11/10/2015,0,3,Active
26349,0,0,0,10/11/2015,1,2,In Porgress
26350,1,1,0,10/26/2015,0,1,Not Started
26351,0,1,0,10/16/2015,0,3,Active
26352,1,1,1,10/22/2015,1,1,Not Started
26353,0,0,0,11/13/2015,0,3,Active
26354,0,0,1,10/9/2015,0,2,In Porgress
26355,0,0,0,12/28/2015,1,2,In Porgress
26356,0,1,1,11/30/2015,1,2,In Porgress
26357,0,1,0,11/21/2015,0,2,In Porgress
26358,1,0,0,12/28/2015,0,1,Not Started
26359,0,0,1,10/14/2015,0,3,Active
26360,1,1,1,11/29/2015,0,3,Active
26361,0,1,1,12/18/2015,0,1,Not Started
26362,0,1,1,11/7/2015,0,3,Active
26363,1,1,0,10/19/2015,1,1,Not Started
26364,0,0,1,12/26/2015,1,2,In Porgress
26365,0,1,1,11/14/2015,1,1,Not Started
26366,0,0,0,10/23/2015,1,2,In Porgress
26367,0,1,0,12/16/2015,0,2,In Porgress
26368,0,0,0,12/10/2015,1,3,Active
26369,1,1,0,10/10/2015,0,1,Not Started
26370,1,0,0,12/18/2015,0,3,Active
26371,1,1,1,10/28/2015,1,1,Not Started
26372,0,0,1,10/20/2015,0,1,Not Started
26373,0,0,0,12/15/2015,1,1,Not Started
26374,1,0,0,10/28/2015,1,2,In Porgress
26375,0,1,0,10/22/2015,0,3,Active
26376,0,1,1,10/8/2015,1,1,Not Started
26377,0,0,0,11/23/2015,0,1,Not Started
26378,0,0,0,12/25/2015,0,1,Not Started
26379,0,1,0,10/21/2015,0,3,Active
26380,0,1,0,10/11/2015,0,1,Not Started
26381,0,1,1,12/21/2015,1,2,In Porgress
26382,0,1,0,12/19/2015,0,2,In Porgress
26383,1,1,1,12/12/2015,0,3,Active
26384,1,0,0,12/1/2015,1,3,Active
26385,0,0,0,12/17/2015,0,2,In Porgress
26386,0,0,1,11/19/2015,0,3,Active
26387,0,1,1,12/31/2015,0,2,In Porgress
26388,1,1,0,10/27/2015,0,3,Active
26389,0,0,1,12/25/2015,1,1,Not Started
26390,1,0,0,10/16/2015,1,2,In Porgress
26391,1,0,1,12/21/2015,0,3,Active
26392,0,0,0,10/28/2015,1,1,Not Started
26393,0,1,1,12/28/2015,0,1,Not Started
26394,0,1,0,10/10/2015,1,1,Not Started
26395,0,1,0,12/10/2015,0,3,Active
26396,1,1,0,10/27/2015,1,1,Not Started
26397,1,1,1,11/9/2015,1,1,Not Started
26398,0,1,1,10/6/2015,0,3,Active
26399,1,1,0,12/29/2015,1,2,In Porgress
26400,1,1,0,11/9/2015,1,2,In Porgress
26401,1,0,0,11/28/2015,1,1,Not Started
26402,0,1,1,10/27/2015,0,1,Not Started
26403,1,0,1,11/2/2015,1,3,Active
26404,1,0,0,10/22/2015,1,3,Active
26405,0,1,0,10/15/2015,0,1,Not Started
26406,1,1,0,11/5/2015,0,2,In Porgress
26407,0,1,0,11/2/2015,0,1,Not Started
26408,1,1,1,10/3/2015,1,3,Active
26409,1,0,0,12/7/2015,0,2,In Porgress
26410,1,0,0,12/17/2015,1,3,Active
26411,0,1,0,12/30/2015,1,2,In Porgress
26412,0,1,0,12/9/2015,1,1,Not Started
26413,0,0,0,12/29/2015,1,3,Active
26414,0,1,0,12/7/2015,1,3,Active
26415,1,0,1,10/5/2015,0,2,In Porgress
26416,1,1,1,12/16/2015,0,1,Not Started
26417,0,1,1,12/7/2015,0,2,In Porgress
26418,1,0,0,10/18/2015,1,1,Not Started
26419,1,0,0,10/21/2015,1,2,In Porgress
26420,0,1,0,12/18/2015,1,1,Not Started
26421,1,1,0,12/5/2015,0,1,Not Started
26422,1,0,0,10/18/2015,0,2,In Porgress
26423,1,0,1,12/23/2015,1,3,Active
26424,1,0,1,10/12/2015,0,3,Active
26425,0,1,0,11/6/2015,0,2,In Porgress
26426,1,0,0,11/24/2015,0,2,In Porgress
26427,0,1,0,10/23/2015,0,1,Not Started
26428,1,1,1,10/16/2015,0,2,In Porgress
26429,1,0,1,10/16/2015,0,3,Active
26430,1,0,1,10/28/2015,0,2,In Porgress
26431,1,1,0,11/17/2015,1,1,Not Started
26432,0,0,1,11/2/2015,1,2,In Porgress
26433,0,1,1,10/7/2015,1,3,Active
26434,1,0,1,10/27/2015,1,2,In Porgress
26435,1,0,0,10/14/2015,0,2,In Porgress
26436,1,0,0,11/8/2015,1,2,In Porgress
26437,1,0,1,12/9/2015,1,2,In Porgress
26438,1,0,0,11/4/2015,1,2,In Porgress
26439,0,0,0,12/30/2015,1,1,Not Started
26440,0,0,0,12/14/2015,1,3,Active
26441,0,0,1,10/31/2015,1,3,Active
26442,1,1,0,10/21/2015,0,3,Active
26443,1,1,1,10/26/2015,0,3,Active
26444,0,1,1,12/6/2015,1,3,Active
26445,0,0,1,10/14/2015,1,2,In Porgress
26446,0,1,0,12/7/2015,1,2,In Porgress
26447,1,1,0,11/5/2015,0,1,Not Started
26448,1,0,0,12/26/2015,1,3,Active
26449,0,1,0,12/24/2015,1,2,In Porgress
26450,0,1,0,12/14/2015,1,1,Not Started
26451,1,0,1,11/22/2015,1,1,Not Started
26452,0,0,0,11/3/2015,1,2,In Porgress
26453,1,1,0,10/9/2015,0,1,Not Started
26454,1,0,1,12/16/2015,0,1,Not Started
26455,0,1,0,11/22/2015,0,3,Active
26456,1,1,0,12/2/2015,1,2,In Porgress
26457,1,1,1,11/22/2015,1,3,Active
26458,0,1,0,10/27/2015,1,1,Not Started
26459,0,1,1,10/20/2015,1,1,Not Started
26460,1,1,0,10/23/2015,1,2,In Porgress
26461,1,0,1,11/11/2015,0,3,Active
26462,0,1,0,12/17/2015,1,1,Not Started
26463,1,0,1,12/29/2015,0,2,In Porgress
26464,0,1,0,10/22/2015,0,2,In Porgress
26465,1,1,0,12/3/2015,1,3,Active
26466,1,0,1,10/6/2015,1,3,Active
26467,0,1,0,11/20/2015,1,2,In Porgress
26468,1,0,0,10/21/2015,1,1,Not Started
26469,1,0,1,12/21/2015,1,3,Active
26470,0,1,0,11/3/2015,1,1,Not Started
26471,0,1,0,10/25/2015,1,3,Active
26472,0,0,0,11/28/2015,0,1,Not Started
26473,1,1,1,10/18/2015,1,2,In Porgress
26474,1,1,1,11/7/2015,1,3,Active
26475,0,1,0,12/27/2015,1,3,Active
26476,1,0,0,12/10/2015,0,2,In Porgress
26477,0,1,1,11/24/2015,0,2,In Porgress
26478,0,0,0,10/23/2015,0,3,Active
26479,1,0,0,10/22/2015,1,3,Active
26480,1,0,1,10/27/2015,0,3,Active
26481,1,1,0,10/10/2015,1,1,Not Started
26482,0,1,0,11/19/2015,1,1,Not Started
26483,0,0,0,12/26/2015,0,2,In Porgress
26484,1,1,0,11/2/2015,0,2,In Porgress
26485,1,1,0,12/14/2015,0,1,Not Started
26486,0,1,1,10/1/2015,1,3,Active
26487,0,0,1,12/19/2015,0,1,Not Started
26488,0,1,1,11/9/2015,1,1,Not Started
26489,0,1,1,10/2/2015,1,3,Active
26490,0,1,1,12/12/2015,1,2,In Porgress
26491,0,0,0,10/12/2015,0,3,Active
26492,1,1,1,12/14/2015,0,3,Active
26493,1,0,1,11/22/2015,0,2,In Porgress
26494,1,1,0,11/29/2015,0,2,In Porgress
26495,0,0,0,12/19/2015,1,2,In Porgress
26496,0,0,1,11/14/2015,1,3,Active
26497,1,1,1,10/8/2015,1,2,In Porgress
26498,0,1,0,12/8/2015,0,2,In Porgress
26499,1,1,0,10/24/2015,0,3,Active
26500,0,1,1,10/29/2015,1,1,Not Started
26501,0,0,0,12/10/2015,0,3,Active
26502,0,0,0,11/18/2015,1,1,Not Started
26503,1,0,1,11/2/2015,1,2,In Porgress
26504,1,1,1,12/11/2015,0,3,Active
26505,1,1,1,12/22/2015,1,2,In Porgress
26506,0,1,0,10/5/2015,1,1,Not Started
26507,1,0,1,11/27/2015,0,1,Not Started
26508,0,1,0,11/14/2015,0,1,Not Started
26509,0,0,0,10/20/2015,0,3,Active
26510,0,1,0,10/11/2015,1,3,Active
26511,1,1,1,10/21/2015,1,1,Not Started
26512,1,1,0,10/25/2015,0,1,Not Started
26513,0,1,1,10/26/2015,1,3,Active
26514,1,0,1,12/27/2015,0,3,Active
26515,1,1,0,10/5/2015,1,3,Active
26516,1,0,1,11/6/2015,1,1,Not Started
26517,1,0,0,12/29/2015,0,1,Not Started
26518,1,0,0,10/25/2015,0,2,In Porgress
26519,0,0,1,12/31/2015,1,1,Not Started
26520,0,0,1,10/25/2015,1,3,Active
26521,0,0,1,12/25/2015,0,3,Active
26522,1,0,0,10/22/2015,0,3,Active
26523,0,1,1,12/13/2015,0,1,Not Started
26524,0,0,0,11/6/2015,1,1,Not Started
26525,0,1,0,10/1/2015,0,3,Active
26526,1,0,0,12/4/2015,1,2,In Porgress
26527,0,0,0,12/3/2015,0,3,Active
26528,1,0,1,10/6/2015,1,2,In Porgress
26529,1,1,0,10/20/2015,1,1,Not Started
26530,0,0,1,12/1/2015,1,3,Active
26531,1,1,0,12/23/2015,1,2,In Porgress
26532,0,1,0,10/14/2015,1,2,In Porgress
26533,1,0,1,12/12/2015,0,3,Active
26534,1,1,0,10/21/2015,1,1,Not Started
